date;Ticker;open;high;low;close;volume;Headline_ing;Headline_esp;Label
1/09/2016;AMGN;170.55;170.56;168.62;170.13;1876141;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
2/09/2016;AMGN;170.55;171.05;168.91;169.77;2083804;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
6/09/2016;AMGN;169.85;171.77;169.39;170.84;1919702;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
7/09/2016;AMGN;169.78;171.44;169.2;170.63;2013680;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
8/09/2016;AMGN;170.07;171.36;169.73;170.97;2611176;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
9/09/2016;AMGN;169.69;169.76;166.53;166.55;3131402;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
12/09/2016;AMGN;166.08;172.58;165.93;172.04;4451546;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
13/09/2016;AMGN;171.24;171.5;167.81;169.3;3162609;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
14/09/2016;AMGN;169.65;171.77;169.5;170.14;2808627;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
15/09/2016;AMGN;170.04;173.3864;169.47;172.64;2931367;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
16/09/2016;AMGN;172.59;173.39;171.05;172.96;4028315;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
19/09/2016;AMGN;173.25;173.5;171.18;171.38;2226821;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
20/09/2016;AMGN;172.94;174.26;172.459;173.38;2607730;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
21/09/2016;AMGN;174.24;174.25;171.61;173.85;2516407;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
22/09/2016;AMGN;174.6;175.73;173.75;175.62;2338322;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
23/09/2016;AMGN;176.27;176.85;174.61;174.8;2238657;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
26/09/2016;AMGN;174.22;174.45;172.83;173.53;1798462;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
27/09/2016;AMGN;170.24;171.98;169.5;171.63;4798864;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/09/2016;AMGN;172.22;172.22;169.05;169.71;3300683;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
29/09/2016;AMGN;170.39;170.39;165.33;165.45;3803974;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
30/09/2016;AMGN;166.38;167.72;165.265;166.81;3999620;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
3/10/2016;AMGN;166.05;167.58;164.44;167.34;2514609;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
4/10/2016;AMGN;167.34;168.69;167.14;167.55;2797603;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
5/10/2016;AMGN;167.55;168.39;166.92;167.24;1953441;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
6/10/2016;AMGN;166.33;167.79;165.79;166.9;1904070;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
7/10/2016;AMGN;167.94;168.1499;166.3;167.5;1679823;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
10/10/2016;AMGN;168.2;168.59;167.67;168.31;1628204;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
11/10/2016;AMGN;167.82;167.82;163.51;164.32;2761896;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
12/10/2016;AMGN;164.32;165.59;163.611;163.88;2251091;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
13/10/2016;AMGN;162.85;165.09;162.51;164.29;2430900;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
14/10/2016;AMGN;165.05;165.25;161.84;161.9;2817469;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
17/10/2016;AMGN;162.2;163.45;161.14;162.62;2348428;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
18/10/2016;AMGN;163.74;163.86;162.75;162.8;2001839;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
19/10/2016;AMGN;163.42;163.61;161.02;161.08;2502725;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
20/10/2016;AMGN;161;163.35;161;161.5;2922591;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
21/10/2016;AMGN;160.69;161.22;158.35;158.51;3540978;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
24/10/2016;AMGN;159.36;159.7;158.24;158.76;2920217;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
25/10/2016;AMGN;158.84;159.27;157.7962;157.895;2414661;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
26/10/2016;AMGN;158.68;160.05;158.03;158.99;2716811;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
27/10/2016;AMGN;159.71;161.6;159.64;160.57;3366867;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/10/2016;AMGN;151.69;151.76;142.64;145.18;18311555;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
31/10/2016;AMGN;146.55;146.68;140.94;141.16;8693717;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
1/11/2016;AMGN;141.17;142.41;139.31;140.76;5589294;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
2/11/2016;AMGN;140.31;140.61;138.64;138.7;4622489;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
3/11/2016;AMGN;139.7;139.77;135;135.22;5791248;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
4/11/2016;AMGN;133.71;137.6102;133.64;135.4;5051463;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
7/11/2016;AMGN;137.85;140.23;137.16;139.21;5146015;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
8/11/2016;AMGN;139.55;140;137.35;138.45;3668544;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
9/11/2016;AMGN;146.75;152.85;142.75;146.42;11793445;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
10/11/2016;AMGN;150.4;152.23;148.76;151.57;8933669;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
11/11/2016;AMGN;150.05;150.84;146.8;149.04;5159413;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
14/11/2016;AMGN;148.47;149.15;146.01;146.42;5059964;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
15/11/2016;AMGN;146.87;148.46;145.01;147.06;4515112;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
16/11/2016;AMGN;147.57;148.5;146.4433;147.23;4108195;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
17/11/2016;AMGN;147.73;148.45;146.51;147.36;3957285;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
18/11/2016;AMGN;147.05;148.35;144.9;145.23;3764649;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
21/11/2016;AMGN;145.99;146.17;145.11;145.55;2860513;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
22/11/2016;AMGN;146.82;146.95;142.82;144.33;3586160;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
23/11/2016;AMGN;142.94;145.17;142.84;145.03;3217158;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
25/11/2016;AMGN;145.22;146;144.76;145.43;2004017;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/11/2016;AMGN;145.25;145.9199;144.5;145.07;2411697;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
29/11/2016;AMGN;145.36;146.79;145.31;146;2939137;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
30/11/2016;AMGN;145.7;146.32;144.07;144.07;4296889;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
1/12/2016;AMGN;144.24;144.24;142.14;142.39;3893950;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
2/12/2016;AMGN;142.29;144.91;141.5;144.01;3517303;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
5/12/2016;AMGN;145.45;146.37;143.72;145.29;3855532;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
6/12/2016;AMGN;145.8;145.99;144.28;145.11;2399021;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
7/12/2016;AMGN;143.52;143.88;139.66;141.19;7031325;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
8/12/2016;AMGN;140.83;141.0981;138.83;140.59;4387570;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
9/12/2016;AMGN;141.5;144.58;141;143.45;4638007;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
12/12/2016;AMGN;142.92;146.04;142.79;145.76;3310134;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
13/12/2016;AMGN;146.81;149.97;146.55;148.37;4308659;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
14/12/2016;AMGN;148.16;149.55;147.42;148.69;3196690;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
15/12/2016;AMGN;149.18;150.47;148.78;150.39;2950495;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
16/12/2016;AMGN;150.92;151.21;148.81;149.37;6356824;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
19/12/2016;AMGN;149.75;150.35;147.21;147.74;3013834;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
20/12/2016;AMGN;146.82;147.99;146.47;147.22;2615588;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
21/12/2016;AMGN;147.07;147.625;145.7;146.17;2491817;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
22/12/2016;AMGN;146.31;146.61;145.12;146.36;1820943;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
23/12/2016;AMGN;146.35;147.73;146.24;147.55;2169741;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
27/12/2016;AMGN;147.77;150.11;147.77;148.36;1940952;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/12/2016;AMGN;148.63;149.15;147.36;147.67;1803975;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
29/12/2016;AMGN;147.37;148.6931;147.37;147.78;1655469;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
30/12/2016;AMGN;147.63;148.75;145.62;146.21;3193143;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
3/01/2017;AMGN;147.86;151;147.12;150.73;3640901;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
4/01/2017;AMGN;152.09;153.72;151.77;152.87;3945903;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
5/01/2017;AMGN;152.72;153.4;151.51;152.98;3441661;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
6/01/2017;AMGN;159.88;161;156.67;156.78;9899296;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
9/01/2017;AMGN;157.01;158.945;156.63;158.84;4247693;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
10/01/2017;AMGN;158.49;159.13;157.24;158.76;3324424;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
11/01/2017;AMGN;159.16;159.16;154.5;156.62;4821283;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
12/01/2017;AMGN;155.44;156.15;154.56;155.36;3234780;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
13/01/2017;AMGN;155.28;157.21;154.89;156.12;2637514;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
17/01/2017;AMGN;155.14;156.12;153.53;154.8;3404875;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
18/01/2017;AMGN;155.69;155.94;154.51;155.77;2432740;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
19/01/2017;AMGN;155.13;155.6915;153.254;153.8;2572172;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
20/01/2017;AMGN;154.71;155.35;153.82;154.67;3067372;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
23/01/2017;AMGN;154.21;154.55;152.4;152.72;2458158;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
24/01/2017;AMGN;152.82;153;150.375;151.85;3027683;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
25/01/2017;AMGN;152.53;154.82;151.77;154.1;3482641;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
26/01/2017;AMGN;155;155.8;152.9;152.98;3366902;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
27/01/2017;AMGN;153.23;157.5;152.7601;157.16;4885184;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
30/01/2017;AMGN;157.105;157.18;153.77;154.43;3758356;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
31/01/2017;AMGN;153.7;156.96;153.15;156.68;3351306;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
1/02/2017;AMGN;158.59;159.75;157.05;159.67;3924817;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
2/02/2017;AMGN;159.73;159.94;156.91;159.58;4445428;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
3/02/2017;AMGN;166.1;167.85;164.86;167.53;7366635;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
6/02/2017;AMGN;166.18;166.89;165.13;166.58;4389155;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
7/02/2017;AMGN;167;167.72;165.6;166.82;3584279;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
8/02/2017;AMGN;166.5;168.35;166.32;168.12;3493436;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
9/02/2017;AMGN;165.75;167.79;165.5;167.47;4281382;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
10/02/2017;AMGN;167.8;168.31;167.03;167.89;2931238;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
13/02/2017;AMGN;167.72;168.26;166.68;167.66;3602846;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
14/02/2017;AMGN;167.07;168.07;165.57;168.05;3116698;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
15/02/2017;AMGN;167.32;172;167;171.79;4058811;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
16/02/2017;AMGN;171.56;172.17;170.3001;172.11;2660644;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
17/02/2017;AMGN;171.35;173.36;168.89;173.29;4154875;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
21/02/2017;AMGN;172.85;173.5;171.86;173.14;3941221;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
22/02/2017;AMGN;172.33;174.7;171.8901;172.61;2579797;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
23/02/2017;AMGN;172.75;174.01;171.89;174.01;2191424;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
24/02/2017;AMGN;173.29;174.72;172.48;174.56;2677307;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
27/02/2017;AMGN;174.21;176.27;173.71;176.13;2850737;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/02/2017;AMGN;175.46;178.25;175.42;176.53;3370380;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
1/03/2017;AMGN;178;179.68;175.76;178.24;3532349;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
2/03/2017;AMGN;177.72;178.86;176.82;178.07;3493003;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
3/03/2017;AMGN;178.46;180.53;177.55;180.2;2900888;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
6/03/2017;AMGN;179.55;180.34;178.16;179.46;3280087;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
7/03/2017;AMGN;177.4;178.59;176.28;177.38;3328877;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
8/03/2017;AMGN;177.25;178.76;177.14;177.78;2320991;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
9/03/2017;AMGN;178.05;179.12;177.07;178.92;2505311;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
10/03/2017;AMGN;179.47;181.93;179.11;181.44;4589257;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
13/03/2017;AMGN;181.93;182;180.32;181.05;2530960;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
14/03/2017;AMGN;180.42;181.56;179.63;180.12;2746605;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
15/03/2017;AMGN;180.31;184.21;180.31;182.6;4197296;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
16/03/2017;AMGN;181.6;181.84;178.02;180.11;6014375;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
17/03/2017;AMGN;167.37;171.59;165.95;168.61;23936848;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
20/03/2017;AMGN;169.63;169.71;167.76;169.24;5831538;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
21/03/2017;AMGN;170.05;170.21;166.49;166.85;4922665;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
22/03/2017;AMGN;167.93;167.98;166.59;167.45;5070374;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
23/03/2017;AMGN;167.48;168.02;165.57;166.04;4432154;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
24/03/2017;AMGN;166.69;166.925;165.08;165.74;3175587;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
27/03/2017;AMGN;164.77;166.61;163;164.91;4733979;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/03/2017;AMGN;164.11;166.26;163.73;164.71;6526446;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
29/03/2017;AMGN;164.47;165.22;162.94;163.06;4070780;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
30/03/2017;AMGN;164.07;164.8;163.21;164.38;2262328;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
31/03/2017;AMGN;164.32;165.48;163.85;164.07;2811836;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
3/04/2017;AMGN;164.63;165.02;163.52;163.89;3047953;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
4/04/2017;AMGN;163.78;164.49;163.12;164.36;2239434;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
5/04/2017;AMGN;163.27;164.76;161.68;162.24;3542256;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
6/04/2017;AMGN;162.2;163.45;161.61;162.25;3024172;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
7/04/2017;AMGN;162.91;164.24;162.25;163.38;2202242;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
10/04/2017;AMGN;163.85;164.24;162.62;162.79;1772029;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
11/04/2017;AMGN;162.89;163.4;161.56;163.11;1990300;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
12/04/2017;AMGN;164.08;164.1;162.16;163.05;2248673;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
13/04/2017;AMGN;163.28;163.63;161.33;161.61;2568793;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
17/04/2017;AMGN;161.34;162.52;161.26;162.11;2364877;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
18/04/2017;AMGN;161.93;161.93;160.28;161.25;2532118;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
19/04/2017;AMGN;162.1;162.64;161.13;161.26;2344063;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
20/04/2017;AMGN;161.05;162.77;161.01;162.04;2070152;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
21/04/2017;AMGN;162.15;162.73;160.25;160.41;2906923;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
24/04/2017;AMGN;162.5;163.6;161.9;163.14;3498403;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
25/04/2017;AMGN;163.52;165.3;163.4;164.7;3529408;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
26/04/2017;AMGN;165.61;165.61;164.3397;164.61;4175536;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
27/04/2017;AMGN;160.13;163.4327;160;162.72;5699193;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
28/04/2017;AMGN;162.39;163.48;161.53;163.32;2942158;Amgen exits neuroscience R&amp;Amgen abandona la investigación y el desarrollo en neurociencia.;1
1/05/2017;AMGN;163.68;164.44;162.45;162.6;2522034;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
2/05/2017;AMGN;163.91;163.94;162.41;163.49;3737839;Amgen releases positive data for chronic-migraine prevention drug;Amgen publica datos positivos sobre un fármaco para la prevención de la migraña crónica.;0
